Area,Year,Savanna fires,Forest fires,Crop Residues,Rice Cultivation,Drained organic soils (CO2),Pesticides Manufacturing,Food Transport,Forestland,Net Forest conversion,Food Household Consumption,Food Retail,On-farm Electricity Use,Food Packaging,Agrifood Systems Waste Disposal,Food Processing,Fertilizers Manufacturing,IPPU,Manure applied to Soils,Manure left on Pasture,Manure Management,Fires in organic soils,Fires in humid tropical forests,On-farm energy use,Rural population,Urban population,Total Population - Male,Total Population - Female,total_emission,Average Temperature °C
Estonia,1992,0.2742,0.8314,50.7792,364.805746,4022.2106,22.0,95.8633,-3827.4137,0.0,203.8543,218.0468,1124.1252,88.8258,87.7393,595.4828,40.7277,735.611,208.9819,141.6558,527.2037,0.0,0.0,493.924,443162,1077648,720037.0,820345.0,5195.529046,1.633416667
Estonia,1993,0.2742,0.8314,59.0622,364.805746,4022.0874,8.0,108.8024,-3827.4137,0.0,161.9052,136.8556,1053.8984,71.5817,84.4096,710.7059,39.8286,462.9573,175.1683,124.197,440.1588,0.0,0.0,396.6659,436384,1051675,701701.0,802735.0,4594.781946,0.369
Estonia,1994,0.2742,0.8314,42.1557,364.805746,4022.0382,9.0,131.2017,-3827.4137,0.0,197.8396,214.4338,463.3835,71.8847,82.6702,1683.3218,40.3897,888.4617,140.4182,94.6522,358.1649,0.0,0.0,221.7276,430025,1027068,687706.0,788021.0,5200.241146,0.440083333
Estonia,1995,0.2742,0.8314,40.9842,364.805746,4131.7294,6.0,129.6553,-3827.4137,0.0,175.5347,186.2144,403.4798,69.7919,138.415,692.654,40.1672,911.1367,132.0029,85.0068,342.9429,0.0,0.0,175.4667,425609,1007415,676410.0,776365.0,4199.679546,1.314833333
Estonia,1996,0.0638,2.6366,45.2339,364.805746,4143.8819,5.0,137.2443,-3827.4137,0.0,196.9791,221.8697,372.9532,59.619,140.3262,781.6853,40.5822,924.9671,118.5895,74.6936,310.5305,0.0,0.0,244.0877,423740,993996,667549.0,767120.0,4358.335646,-0.218583333
Estonia,1997,0.0494,1.6456,46.7368,364.805746,4162.5477,4.0,143.8106,-3827.4137,0.0,189.9697,238.6941,263.5252,70.071,143.101,782.7548,41.2134,968.1032,103.5775,68.5934,263.8756,0.0,0.0,185.9323,423989,985685,661395.0,760095.0,4215.593346,1.032
Estonia,1998,0.0516,1.6802,43.2489,364.805746,4323.4128,3.0,151.4902,-3827.4137,0.0,222.7274,264.3942,310.5078,55.6224,145.595,670.1944,41.6082,999.4044,101.0241,65.3376,258.5262,0.0,0.0,189.854,425655,980695,656881.0,754265.0,4385.071446,0.606833333
Estonia,1999,0.0505,1.6233,34.3037,252.6145322,4690.4227,4.0,144.3368,-3827.4137,0.0,222.5612,268.3808,281.9022,47.2514,147.5666,546.173,42.3138,923.6571,97.4719,61.5067,251.6681,0.0,0.0,93.8412,427550,976239,653843.0,749655.0,4284.231832,1.656083333
Estonia,2000,0.0355,1.3663,50.0527,252.6145322,4820.0915,11.0,143.6175,-3827.4137,0.0,224.6239,270.0789,244.1832,46.7072,150.0227,499.4261,42.2008,892.2985,85.3056,53.9502,219.8852,0.0,0.0,115.6194,428571,970541,651072.0,745805.0,4295.666032,2.233166667
Estonia,2001,0.0,0.0,40.0139,252.6145322,4862.5551,87.0,167.4365,-3819.3817,0.0,236.8821,267.234,219.3416,56.1463,152.2821,524.9699,42.4273,913.2403,82.737,51.4009,215.7733,0.0,0.0,258.988,428064,963665,646666.0,741328.0,4611.661132,1.189666667
Estonia,2002,1.7726,5.0924,36.5022,252.6145322,4904.275,86.0,180.3097,-3819.3817,0.0,224.3816,272.9069,208.2008,48.8052,156.2855,532.4008,42.8405,610.3217,85.2633,52.8194,224.6432,0.0,0.0,287.338,427045,955687,642109.0,737131.0,4393.391632,1.404916667
Estonia,2003,1.6276,4.7003,36.113,252.6145322,4917.5718,2.0,173.5286,-3819.3817,0.0,224.3297,295.1333,219.0519,56.1731,157.7542,458.6435,43.4813,690.3042,81.1925,51.1579,213.5997,0.0,0.0,316.0564,425752,947157,637713.0,732947.0,4375.651832,0.902083333
Estonia,2004,0.7759,0.3916,40.8508,252.6145322,4992.2787,21.27398931,175.8285,-3819.3817,0.0,234.4515,333.5425,234.2996,58.4476,228.7781,521.2439,59.7939,940.2321,81.6305,51.8705,215.4206,0.0,0.0,279.2819,424589,938976,633588.0,728892.0,4903.625022,1.2045
Estonia,2005,0.0,0.0,49.9233,252.6145322,5009.9495,1.0,185.797,-3819.3817,0.0,238.1485,359.9234,236.5009,59.707,232.7758,539.7757,36.2774,972.2959,80.8405,51.0821,212.74,0.0,0.0,274.3556,423848,931800,629809.0,724852.0,4974.325432,1.330583333
Estonia,2006,0.9747,0.6529,42.2854,252.6145322,5026.5574,21.76400828,201.273,-3819.3817,0.0,226.6108,355.0094,214.592,62.1795,318.812,491.0296,6.3736,1020.8652,79.8244,51.5932,211.013,0.0,0.0,245.8851,423584,925713,626080.0,720630.0,5010.52804,1.793583333
Estonia,2007,0.0257,0.0,56.3826,252.6145322,5062.7054,24.0,210.4357,-3819.3817,0.0,252.0353,406.9127,209.5088,77.5785,171.6671,542.7077,1.4924,1198.475,77.7347,51.6736,206.1007,0.0,0.0,249.9256,423663,920409,623141.0,717433.0,5232.594332,2.081833333
Estonia,2008,0.286,0.0,55.1345,252.6145322,5079.0941,28.0,203.5013,-3819.3817,0.0,270.6265,461.7896,212.2398,72.3403,306.808,537.0197,3.5087,1204.1114,77.4606,51.6004,208.2096,0.0,0.0,257.9527,424008,915704,621673.0,715338.0,5462.916032,2.4985
Estonia,2009,0.0106,0.0,56.061,252.6145322,5105.6907,22.0,190.214,-3819.3817,0.0,273.9617,459.0511,194.2167,60.2513,346.3879,451.3843,2.2185,533.2898,76.1502,51.3037,201.8984,0.0,0.0,249.4055,424493,911337,621071.0,713481.0,4706.728232,1.290083333
Estonia,2010,0.0596,0.0,45.5424,252.6145322,5178.0699,28.0,204.0357,-3819.3817,0.0,279.9791,445.5497,197.3348,60.9793,362.9406,483.0108,1.9504,463.9687,75.6154,50.6985,200.7522,0.0,0.0,262.9686,425023,907079,620267.0,711268.0,4774.688532,0.262916667
Estonia,2011,0.0319,0.1306,50.7755,252.6145322,5214.1004,23.0,199.1443,-8692.1618,0.0,251.4332,395.2989,183.3495,55.2673,316.8239,455.3781,0.7278,610.37,76.6734,51.3755,202.7455,0.0,0.0,313.9657,425571,902878,618912.0,708518.0,-38.95576778,2.086583333
Estonia,2012,0.0342,0.3917,62.1603,252.6145322,5224.2632,27.0,201.8841,-8692.1618,0.0,244.7665,411.6742,205.4808,55.6136,301.4127,454.4913,0.7239,645.2572,76.8677,52.1255,202.5837,0.0,0.0,319.5082,424323,900611,617151.0,705531.0,46.69153222,0.805916667
Estonia,2013,0.4498,0.2611,62.0653,252.6145322,5237.9628,29.0,198.2045,-8692.1618,0.0,253.5867,437.6413,210.8625,57.0344,302.2164,469.4876,0.9713,814.6727,78.8339,52.8424,207.1372,0.0,0.0,315.1849,421292,900268,615536.0,702446.0,288.8675322,1.819333333
Estonia,2014,0.0319,0.1306,76.2333,252.6145322,5223.0918,28.0,198.6607,-8692.1618,0.0,236.6251,467.0359,205.1237,64.2247,304.7438,489.323,8.0932,702.5599,80.3903,55.8531,208.0765,0.0,0.0,382.5209,418329,900030,614636.0,699890.0,291.1711322,2.233916667
Estonia,2015,0.1386,0.1306,94.7916,257.4746138,5223.0313,32.0,203.8057,-8692.1618,0.0,239.9219,480.787,210.3921,56.3656,310.0423,506.5881,0.2949,501.7952,81.0191,56.521,207.9766,0.0,0.0,394.7885,415431,899890,615550.0,699106.0,165.7029138,2.668416667
Estonia,2016,0.0106,0.0,61.9921,252.6145322,5171.3996,36.0,208.9702,-574.0618,0.0,240.6421,456.1807,191.2647,53.3786,298.267,467.681,0.2827,478.1418,72.1939,53.3081,179.6323,0.0,0.0,368.6025,412594,899848,617150.0,698775.0,8016.500632,1.719833333
Estonia,2017,0.0212,0.1306,82.5157,252.6145322,5169.5444,28.0,211.9316,-574.0618,0.0,241.0763,422.8229,219.1509,53.0801,288.4657,439.5211,0.6385,613.2674,74.1316,53.4066,185.7886,0.0,0.0,364.3451,409687,899945,619348.0,698200.0,8126.391032,1.571666667
Estonia,2018,0.0448,0.6527,59.8177,252.6145322,5206.0622,26.0,221.9198,-574.0618,0.0,214.4179,415.066,133.5021,57.3249,278.8252,403.8276,0.6671,607.6563,73.3997,52.9007,184.2664,0.0,0.0,359.0339,406671,900117,623400.0,698747.0,7973.937732,2.197583333
Estonia,2019,0.0914,0.0,98.3233,306.0503793,5194.9004,27.0,219.4242,-574.0618,0.0,204.5366,343.5216,93.0675,44.1327,268.9669,379.958,3.5203,532.713,74.1496,53.2318,186.739,0.0,0.0,329.6538,403516,900282,627494.0,699545.0,7785.918679,2.52725
Estonia,2020,0.0788,0.0,99.2221,306.0503793,5209.9951,19.0,209.4318,-574.0618,0.0,191.7941,338.2283,93.0675,37.269,258.8904,397.2282,5.8072,267.6245,74.5909,53.1614,189.0935,0.0,0.0,329.6538,400194,900365,629841.0,699604.0,7506.125179,3.49625
Eswatini,1990,40.4986,36.6014,6.7941,0.7095,0.0,11.48108457,51.7474,-486.299,356.3342,39.753,31.2207,152.2908,67.63136607,84.5808,76.0229,6732.342764,7.921,9.9573,331.6828,29.6213,0.0,0.0,31.3712,687362,174011,411659.0,442351.0,7612.263214,0.315833333
Eswatini,1991,40.4986,36.6014,4.2679,0.784,0.0,11.48108457,52.4549,-486.299,356.3342,30.873,28.7932,95.9103,0.0044,87.4219,76.0229,6714.637742,8.4435,10.4466,344.1853,31.1628,0.0,0.0,31.3712,703127,182496,429608.0,460103.0,7475.395926,0.48825
Eswatini,1992,40.4986,36.6014,5.532,0.5841,0.0,11.48108457,49.6524,-486.299,356.3342,31.0222,29.2416,103.7567,0.0088,90.4094,15.2046,7016.664169,8.2695,10.9418,356.165,32.3618,0.0,0.0,34.8725,715603,190431,447397.0,477769.0,7743.302853,1.295333333
Eswatini,1993,40.4986,36.6014,5.1837,0.392,0.0,11.48108457,50.0084,-486.299,356.3342,33.2847,18.8012,111.4551,0.0132,91.5864,15.2046,7016.664169,8.529,9.5538,297.2634,27.5611,0.0,0.0,38.3824,725965,198060,461560.0,491892.0,7682.499453,0.675333333
Eswatini,1994,40.4986,36.6014,5.3592,0.3273,0.0,11.48108457,51.0671,-486.299,356.3342,41.0314,20.6134,116.4414,0.0176,94.7871,91.2275,7016.664169,8.685,9.6752,305.2381,28.1732,0.0,0.0,42.0056,735927,205847,461697.0,492041.0,7789.929553,-0.068833333
Eswatini,1995,40.4986,36.6014,8.0027,0.3685,0.0,11.48108457,53.539,-486.299,356.3342,42.7454,20.3535,115.9119,0.022,113.833,334.5009,7016.664169,8.851,9.7967,312.0949,28.7439,0.0,0.0,42.0021,746667,214125,461563.0,492010.0,8066.045953,0.509
Eswatini,1996,37.5355,93.6051,6.7578,0.1117,0.0,11.48108457,36.407,-486.299,356.3342,46.0235,22.5024,119.5888,0.0264,119.0862,273.6825,7016.664169,8.997,9.6667,316.7451,29.3475,0.0,0.0,41.9818,758690,223074,471488.0,502099.0,8060.245453,0.083916667
Eswatini,1997,33.1881,65.1119,7.5708,0.1568,0.0,11.48108457,48.9042,-486.299,356.3342,59.5033,25.6211,125.4583,0.0308,123.7354,415.0006,7016.664169,9.133,9.7021,311.547,29.2067,0.0,0.0,45.6319,772258,231737,478870.0,511863.0,8207.682453,0.19975
Eswatini,1998,56.4195,129.5397,6.5953,0.0294,0.0,11.48108457,50.7302,-486.299,356.3342,53.9918,12.7779,97.6368,0.0352,118.2736,415.0007,7016.664169,9.3055,9.9911,300.4805,28.3351,0.0,0.0,45.7045,790548,235461,484700.0,520458.0,8233.027253,0.946666667
Eswatini,1999,35.4956,86.1506,7.0186,0.0588,0.0,11.48108457,57.7288,-486.299,356.3342,56.8195,15.059,110.0775,0.0396,124.6779,453.907,7021.660439,9.5815,9.555,292.9692,28.1979,0.0,0.0,41.6362,807043,238586,490870.0,527500.0,8232.149424,0.604666667
Eswatini,2000,25.6252,56.4755,6.4439,0.098,0.0,11.48108457,59.5362,-486.299,356.3342,41.1549,24.4558,107.5593,0.044,129.8596,220.1624,7021.660439,9.831,10.346,296.1227,28.4125,0.0,0.0,37.999,820663,240805,496570.0,533927.0,7957.302724,-0.108083333
Eswatini,2001,27.9331,11.2789,5.0369,0.1254,0.0,11.48108457,51.6363,-482.284,352.6852,41.8511,32.2358,95.1953,0.0291,131.9119,311.3899,7021.660439,9.934,9.6989,262.7076,25.879,0.0,0.0,34.835,830923,242004,501668.0,539728.0,7955.220924,0.517916667
Eswatini,2002,53.959,5.9635,4.6656,0.1411,0.0,11.48108457,52.8175,-482.284,352.6852,51.001,45.6831,158.3045,0.0305,138.0151,259.3903,7021.660439,10.137,10.4439,266.0934,26.5469,0.0,0.0,32.9512,838528,242402,505974.0,544835.0,8019.686324,0.587666667
Eswatini,2003,41.1362,22.2975,4.7222,0.1646,0.0,11.48108457,54.7533,-482.284,352.6852,43.0908,50.9411,115.2477,0.0319,148.8594,181.5427,7021.660439,9.5135,11.0337,290.6503,29.1694,0.0,0.0,30.5773,844950,242442,509632.0,549165.0,7937.274324,0.8085
Eswatini,2004,33.5181,20.2233,4.3647,0.196,0.0,11.48108457,55.3387,-482.284,352.6852,42.0407,60.8887,173.3857,0.0333,146.1683,181.5427,7021.660439,10.1965,10.8868,293.4789,29.4488,0.0,0.0,29.6936,852319,242734,512898.0,552866.0,7994.947524,0.5855
Eswatini,2005,49.6033,13.7414,4.6807,0.2313,0.0,11.48108457,59.4883,-482.284,352.6852,47.8017,70.8352,130.4538,0.0347,151.3651,202.1153,7021.660439,10.0695,11.1635,295.9607,29.9742,0.0,0.0,27.6764,862160,243713,515804.0,556082.0,8008.737824,0.952166667
Eswatini,2006,17.3793,4.0186,4.1965,0.2626,0.0,11.48108457,60.8872,-482.284,352.6852,47.8483,71.8417,115.7126,0.036,151.6396,217.9887,7021.660439,10.139,10.9811,280.5778,28.9949,0.0,0.0,27.7849,875009,245505,518532.0,559202.0,7953.831524,0.548916667
Eswatini,2007,78.1022,138.0595,2.6564,0.294,0.0,11.57649443,63.4663,-482.284,352.6852,47.5864,74.3173,137.7615,0.0374,154.1908,245.624,7021.660439,10.4585,11.3068,283.3748,29.4777,0.0,0.0,30.0691,889921,248513,521420.0,562588.0,8210.420834,0.972916667
Eswatini,2008,59.652,85.5643,4.2353,0.3469,0.0,11.48108457,61.0492,-482.284,352.6852,56.7936,79.5045,157.9431,0.0388,157.9314,284.8821,7021.660439,10.331,10.4649,284.4013,27.7892,0.0,0.0,32.3727,903417,255480,525058.0,564813.0,8216.843024,0.688166667
Eswatini,2009,27.1988,7.7781,4.7934,0.3508,0.0,11.57649443,70.5758,-482.284,352.6852,52.1235,81.2956,160.7839,0.0402,159.5693,270.2338,7021.660439,10.597,10.5699,284.7922,27.8006,0.0,0.0,33.6029,917837,262838,529313.0,565573.0,8105.743934,0.491333333
Eswatini,2010,64.8636,27.2244,5.4699,0.3802,0.0,11.57649443,68.8086,-482.284,352.6852,45.9276,79.2833,148.8739,0.0416,162.2436,260.6227,7021.660439,10.793,10.743,298.3806,29.4129,0.0,0.0,35.1824,932443,270400,533566.0,566355.0,8151.889434,1.268583333
Eswatini,2011,48.9161,28.6501,4.8304,0.4136,0.0,11.57649443,68.1143,-483.2281,349.5296,65.8534,86.054,222.2855,0.0429,167.7072,347.7435,7125.217484,11.1555,10.9469,300.3765,29.8474,0.0,0.0,36.7954,947124,278134,537868.0,567504.0,8432.828178,0.8343
Eswatini,2012,49.3506,21.0015,5.2167,0.4449,0.0,11.57649443,71.9462,-483.2281,349.5296,51.5414,81.7602,182.5118,0.0443,171.3537,325.9484,7125.217484,11.348,11.0514,302.4685,30.1136,0.0,0.0,39.9899,962964,285194,542408.0,569036.0,8359.186578,0.778727273
Eswatini,2013,53.4027,21.6493,7.2009,0.4763,0.0,11.57649443,80.2379,-483.2281,349.5296,72.9373,92.4171,256.0467,0.0457,176.258,490.7387,7125.217484,11.854,11.078,298.7614,29.9861,0.0,0.0,41.5952,979039,292417,547273.0,571047.0,8647.780778,0.44275
Eswatini,2014,52.1195,19.4452,7.193,0.5076,0.0,11.57649443,73.0415,-483.2281,349.5296,65.0049,97.1142,212.9084,0.0471,178.7366,306.3368,7125.217484,11.9165,11.063,297.9383,29.9205,0.0,0.0,29.0875,995295,299802,552371.0,573494.0,8395.476078,0.858
Eswatini,2015,21.488,10.5003,5.2887,0.5253,0.0,11.57649443,75.2167,-483.2281,349.5296,58.3429,105.0064,188.0887,0.0485,160.1821,346.2754,7125.217484,11.829,10.9999,295.1019,29.7102,0.0,0.0,32.3188,1011681,307330,557649.0,576287.0,8354.018278,1.397166667
Eswatini,2016,13.6561,15.0373,2.5996,0.539,0.0,11.48108457,62.3665,-475.613,347.6799,59.0207,117.8602,195.6239,0.0499,160.5679,417.312,7018.667688,12.0215,10.9469,292.0052,29.4941,0.0,0.0,63.7034,1028023,315075,563119.0,579405.0,8355.019872,1.149583333
Eswatini,2017,23.2319,7.5191,5.421,0.5547,0.0,11.57649443,86.0454,-475.613,347.6799,62.6362,113.6238,253.0902,0.0512,162.4291,324.2696,7228.031195,12.074,11.0966,294.3238,29.815,0.0,0.0,34.445,1044238,323016,568650.0,582740.0,8532.301189,0.585416667
Eswatini,2018,21.8612,4.278,7.0044,0.588,0.0,11.57649443,76.268,-475.613,347.6799,59.292,140.3527,254.4587,0.0526,164.1168,356.0506,7228.031195,12.2,11.1365,297.1628,30.0168,0.0,0.0,24.3894,1060246,331139,574204.0,586223.0,8570.903089,1.255916667
Eswatini,2019,66.716,34.7439,6.0068,0.5919,0.0,11.68541466,87.9378,-475.613,347.6799,61.058,148.2904,253.8109,0.054,165.4784,363.56,7225.017931,12.5195,11.1788,298.1341,30.1175,0.0,0.0,63.5695,1075980,339434,579801.0,589812.0,8712.537745,1.47175
Eswatini,2020,23.1972,7.6487,5.5623,0.5978,0.0,11.57649443,84.5021,-475.613,347.6799,61.8135,164.7429,227.685,0.0554,166.7963,339.1679,7225.017931,12.712,11.2109,298.6428,30.1924,0.0,0.0,62.3841,1091400,347895,585916.0,594739.0,8605.572625,0.81225
Ethiopia,1994,3828.4592,1506.1799,307.19,19.549,5504.67,4.0,106.4599,135.8757,19405.8333,2.571,25.9981,17.00466279,67.63136607,5664.3178,451.1962912,516.0090274,244.2342,292.4717,14449.2189,1246.9531,0.0,416.3368,70.3458,47877390,7553733,27785476.0,27834734.0,54282.50575,0.476833333
Ethiopia,1995,3828.4592,1506.1799,389.8066,23.128,5544.2806,4.0,119.23,135.8757,19405.8333,3.3148,27.5713,17.00466279,67.63136607,5761.1667,451.1962912,380.6732183,305.3263,277.8137,14467.3627,1246.8893,0.0,416.3368,80.8992,49385397,7924483,28728074.0,28748462.0,54459.97964,0.80225
Ethiopia,1996,4029.7012,951.628,510.005,20.8818,5551.4316,6.0,132.707,135.8757,19405.8333,3.21,29.8403,17.00466279,67.63136607,5860.9088,451.1962912,516.0090274,339.705,290.353,15120.736,1299.3854,0.0,9.6859,91.4526,50869776,8285372,29679084.0,29668565.0,54841.18195,0.60375
Ethiopia,1997,3899.0235,2897.8736,495.9857,25.48,5555.4115,6.0,140.8857,135.8757,19405.8333,2.5578,30.9392,17.00466279,67.63136607,5945.5395,451.1962912,380.6732183,365.1272,302.9691,15740.4544,1350.1298,0.0,224.9896,102.0088,52326119,8650331,30643051.0,30590429.0,57543.58994,0.6255
Ethiopia,1998,4933.5323,2727.8623,408.517,27.44,5595.9309,7.0,154.0522,135.8757,19405.8333,2.925,11.4144,17.00466279,67.63136607,6015.0296,451.1962912,380.6732183,366.495,327.9587,17116.6871,1458.7044,0.0,167.5379,112.5622,53771445,9022706,31616973.0,31519520.0,59891.86354,0.69475
Ethiopia,1999,4929.9766,4008.9409,465.2749,29.4,5643.1109,9.0,158.3504,135.8757,19405.8333,1.0385,15.4278,17.00466279,67.63136607,6102.3244,451.1962912,380.6732183,322.268,324.9997,16835.3662,1434.9629,0.0,418.272,116.0721,55232981,9407073,32605500.0,32472079.0,61272.99984,0.330583333
Ethiopia,2000,4653.2991,3165.6368,441.2454,32.144,5641.7776,12.0,173.9541,135.8757,19405.8333,1.1499,21.1514,17.00466279,67.63136607,6192.4652,451.1962912,380.6732183,423.1587,303.1464,15805.5492,1352.9595,0.0,441.2528,130.1354,56730042,9807289,33605361.0,33426506.0,59249.24004,0.615083333
Ethiopia,2001,3386.709,892.0442,544.2745,32.7869,5658.966,2.0,216.9105,-5960.8296,30060.1136,0.9275,27.6654,17.00466279,69.90189748,6279.6415,483.1260998,380.6732183,432.6122,335.3053,17008.6009,1458.7859,0.0,285.1385,161.7984,58268076,10224181,34630056.0,34388876.0,61774.15658,0.77525
Ethiopia,2002,4623.1671,1085.5432,487.2849,30.184,5712.6352,16.0,227.5411,-5960.8296,30060.1136,1.0151,32.1218,17.00466279,69.90189748,6357.8512,483.1260998,380.6732183,433.3663,344.0645,19402.7175,1672.8225,0.0,459.5002,172.3518,59839634,10657558,35686336.0,35386878.0,66108.15628,1.07075
Ethiopia,2003,3878.9352,1415.7173,526.633,28.224,5693.1477,18.0,237.1822,-5960.8296,30060.1136,1.4528,36.567,17.00466279,69.90189748,6440.1766,483.1260998,380.6732183,524.6153,338.4734,18935.5445,1628.6678,0.0,591.6548,182.8815,61438556,11106588,36760688.0,36408151.0,65527.86298,1.001833333
Ethiopia,2004,4222.7868,1357.4851,552.8324,25.48,5710.3936,23.0,254.401,-5960.8296,30060.1136,2.3563,43.7637,17.00466279,69.90189748,6531.6663,483.1260998,380.6732183,602.1577,344.0972,19248.722,1649.0248,0.0,511.5566,207.5247,63054369,11570036,37852598.0,37448428.0,66337.23808,0.892
Ethiopia,2005,4713.0473,1544.6134,638.077,24.4647,5755.6051,27.0,235.3339,-5960.8296,30060.1136,2.3169,48.4419,17.00466279,69.90189748,6649.6048,483.1260998,380.6732183,706.6904,332.6188,20137.2515,1729.2213,0.0,637.8833,193.4349,64680710,12046373,38961005.0,38508936.0,68425.59508,1.03475
Ethiopia,2006,3490.6341,1383.7322,660.3353,25.1703,5774.9317,47.0,251.0869,-5960.8296,30060.1136,2.4904,53.3539,17.00466279,69.90189748,6753.2047,483.1260998,380.6732183,763.3767,387.9981,21826.6041,1858.3691,0.0,395.7797,211.0346,66314612,12536077,40093124.0,39597926.0,68935.09168,1.033833333
Ethiopia,2007,4435.0007,1556.5868,717.2213,1.6503,5771.5094,41.0,272.9017,-5960.8296,30060.1136,7.3477,63.7683,17.00466279,69.90189748,6862.3852,483.1260998,550.9192434,721.8407,438.2694,24243.099,2062.4533,0.0,584.1626,235.6541,67946189,13054220,41263931.0,40732253.0,73235.0864,0.865583333
Ethiopia,2008,3599.7414,1222.926,744.7312,3.5554,5792.9474,50.0,282.1087,-5960.8296,30060.1136,17.3778,135.2938,17.00466279,69.90189748,6998.6507,483.1260998,550.9192434,801.2075,512.4246,25283.8273,2152.3142,0.0,433.2619,242.6976,69451069,13733823,42458192.0,41898913.0,73493.3014,0.832083333
Ethiopia,2009,3791.3508,795.201,858.9439,187.1369,5836.9762,87.0,294.592,-5960.8296,30060.1136,18.9882,85.514,17.00466279,69.90189748,7130.6035,483.1260998,380.6732183,749.3802,577.0192,26347.9243,2229.752,0.0,304.716,249.7174,70972092,14444161,43667289.0,43088296.0,74594.80548,1.407333333
Ethiopia,2010,3412.732,1301.2647,922.7077,117.0747,5844.6806,78.0,301.218,-5960.8296,30060.1136,5.9838,86.8329,17.00466279,69.90189748,7255.8766,483.1260998,380.6732183,732.553,621.4368,27656.3797,2351.3273,0.0,599.5691,260.2708,72513530,15189140,44916491.0,44321299.0,76597.89758,1.23675
Ethiopia,2011,3528.584,1344.4193,962.7139,120.1441,5855.3205,77.0,317.9435,-6801.887,31379.165,3.9429,90.3704,17.00466279,69.90189748,7376.077,483.1260998,380.6732183,898.726,609.9986,27024.0555,2296.3273,0.0,604.5683,277.8705,74076738,15970018,46215601.0,45602329.0,76916.04568,1.1645
Ethiopia,2012,3998.1542,1407.1592,1015.7698,163.8991,5854.4483,76.0,360.8062,-6801.887,31379.165,3.3077,94.6951,17.00466279,69.90189748,7543.3487,483.1260998,380.6732183,1459.9969,627.4635,28007.4112,2375.2438,0.0,597.2093,313.0434,75656319,16787864,47540484.0,46910795.0,79425.94028,1.15275
Ethiopia,2013,3789.4829,1055.7266,1077.5989,132.5744,5836.4766,76.0,421.69,-6801.887,31379.165,4.1111,98.3739,17.00466279,70.68268351,7717.5953,483.1260998,380.6732183,1861.3627,651.0682,29022.8534,2458.4521,0.0,405.6398,369.2966,77262426,17625298,48862026.0,48222340.0,80507.06716,1.1495
Ethiopia,2014,3501.2447,1080.161,1155.1657,183.5814,5778.3006,76.0,470.3291,-6801.887,31379.165,4.0393,103.1417,17.00466279,70.68268351,7899.4773,483.1260998,380.6732183,2212.6339,676.4353,30062.1586,2552.5835,0.0,458.6671,408.0059,78869363,18497411,50196354.0,49550412.0,82150.68976,1.189083333
Ethiopia,2015,4005.4444,987.5193,1242.5532,178.1797,5778.3006,76.0,523.3637,-6801.887,31379.165,3.9837,59.0099,17.00466279,80.84469953,7957.2973,483.1260998,380.6732183,3023.9051,683.2075,30608.7305,2609.1858,0.0,376.6246,439.6424,80469946,19403087,51560461.0,50911434.0,84091.87438,1.52175
Ethiopia,2016,3672.0477,1022.2232,1268.358,189.7986,5742.8017,76.0,636.3191,-6342.9168,31196.0308,4.5756,65.1957,74.64840955,121.8183827,8003.6764,497.1245737,374.106406,3335.2735,707.8609,31572.7865,2692.0045,0.0,407.443,541.6512,82059981,20343215,52968539.0,52324690.0,85858.82737,1.519916667
Ethiopia,2017,3256.358,1069.4474,1337.4997,208.1794,5741.7722,76.0,713.9432,-6342.9168,31196.0308,2.9692,66.0703,80.95734759,168.3517168,8135.0107,548.8753081,401.7111285,3606.5421,718.3472,32257.0335,2750.6343,0.0,502.5343,597.9309,83640582,21316856,54418849.0,53779101.0,87093.2819,1.4325
Ethiopia,2018,2613.8712,804.8726,1278.4044,248.379,5683.8748,76.0,759.3364,-6342.9168,31196.0308,3.0226,69.1645,74.99197077,205.6847852,8267.0773,574.3225621,425.8940152,3727.9105,644.0116,33034.2127,2847.9223,0.0,361.2142,668.2767,85207113,22327769,55882976.0,55246462.0,87221.55813,1.04375
Ethiopia,2019,2980.8548,1179.0593,1333.7894,225.6979,5600.0364,76.0,798.8255,-6342.9168,31196.0308,4.1448,72.1421,74.99197077,211.7706773,8401.3595,591.5308773,543.3723761,4039.1791,697.7369,36147.744,3078.4436,0.0,432.9854,722.6503,86759295,23376340,57375433.0,56745161.0,92065.4289,1.312166667
